le sieur de Moliere			merveilles17_ms_piephilidor_001	pers203
le Roy			merveilles17_ms_piephilidor_001	pers204
l’Auteur			merveilles17_ms_piephilidor_001	pers205
le Roy			merveilles17_ms_piephilidor_001	pers206
Sa Majesté			merveilles17_ms_piephilidor_001	pers207
le Duc de St. Aignt			merveilles17_ms_piephilidor_001	pers208
sa Majesté			merveilles17_ms_piephilidor_001	pers209
Roy			merveilles17_ms_piephilidor_001	pers210
sa Majesté			merveilles17_ms_piephilidor_001	pers211
Sieur de Moliere			merveilles17_ms_piephilidor_001	pers212
le Roy			merveilles17_ms_piephilidor_001	pers213
Mr. Colbert			merveilles17_ms_piephilidor_001	pers214
le Duc de St. Aignant			merveilles17_ms_piephilidor_001	pers215
President de Perigny			merveilles17_ms_piephilidor_001	pers216
des Reines			merveilles17_ms_piephilidor_001	pers217
Mr de Bensserade			merveilles17_ms_piephilidor_001	pers218
Mr. Bontemps			merveilles17_ms_piephilidor_001	pers219
Mr de Launay			merveilles17_ms_piephilidor_001	pers220
Roy			merveilles17_ms_piephilidor_001	pers221
sa Majesté			merveilles17_ms_piephilidor_001	pers222
Maréchal du Plessis			merveilles17_p_gazette16640216	pers1
Armée du Roy			merveilles17_p_gazette16640216	pers2
Marquis de Fourilles			merveilles17_p_gazette16640216	pers3
Archiduc Charles Joseph			merveilles17_p_gazette16640216	pers4
Comte Strozzi			merveilles17_p_gazette16640216	pers5
Sa Majesté Impériale			merveilles17_p_gazette16640216	pers6
Roy			merveilles17_p_gazette16640216	pers7
Reynes			merveilles17_p_gazette16640216	pers8
Leurs Majestez			merveilles17_p_gazette16640216	pers9
Sieur de Bonneüil			merveilles17_p_gazette16640216	pers10
Roy			merveilles17_p_gazette16640216	pers11
Reyne Mére			merveilles17_p_gazette16640216	pers12
Madame			merveilles17_p_gazette16640216	pers13
le Prince			merveilles17_p_gazette16640216	pers14
la Princesse de Condé			merveilles17_p_gazette16640216	pers15
la Duchesse d’Engüyen			merveilles17_p_gazette16640216	pers16
Roy			merveilles17_p_gazette16640216	pers17
Duc de Saint Agnan			merveilles17_p_gazette16640216	pers18
Comtesse de Soissons			merveilles17_p_gazette16640216	pers19
sept autres Dames de la Cour			merveilles17_p_gazette16640216	pers20
Reyne			merveilles17_p_gazette16640216	pers21
Duc d’Enguyen			merveilles17_p_gazette16640216	pers22
Duc de Sully			merveilles17_p_gazette16640216	pers23
Marquis de Villequier			merveilles17_p_gazette16640216	pers24
de Villeroy			merveilles17_p_gazette16640216	pers25
Comte d’Armagnac			merveilles17_p_gazette16640216	pers26
Comte du Lude			merveilles17_p_gazette16640216	pers27
Marquis de Saucourt			merveilles17_p_gazette16640216	pers28
de Genlis			merveilles17_p_gazette16640216	pers29
Roy			merveilles17_p_gazette16640216	pers30
Monsieur			merveilles17_p_gazette16640216	pers31
Duc de Guyse			merveilles17_p_gazette16640216	pers32
Duc de la Meilleraye			merveilles17_p_gazette16640216	pers33
Clergé de cette Eglise			merveilles17_p_gazette16640216	pers34
Gentilshommes & Officiers de sa Maison			merveilles17_p_gazette16640216	pers35
80 Valets de pied			merveilles17_p_gazette16640216	pers36
Duc Mazarin			merveilles17_p_gazette16640216	pers37
l’Abbé d’Effiat			merveilles17_p_gazette16640216	pers38
Ducs de Brissiac			merveilles17_p_gazette16640216	pers39
d’Etrées			merveilles17_p_gazette16640216	pers40
plusieurs Evesques			merveilles17_p_gazette16640216	pers41
les Reynes			merveilles17_p_gazette16640216	pers42
Duchesse sa Veuve			merveilles17_p_gazette16640216	pers43
le Comte Strozzi			merveilles17_p_gazette16640216	pers44
Monsieur			merveilles17_p_gazette16640216	pers45
Madame 			merveilles17_p_gazette16640216	pers46
Sieur de S. Laurens			merveilles17_p_gazette16640216	pers47
ce Prince			merveilles17_p_gazette16640216	pers48
Leurs Majestez			merveilles17_p_gazette16640510	pers1
Monseigneur le Dauphin			merveilles17_p_gazette16640510	pers2
Monsieur			merveilles17_p_gazette16640510	pers3
Madame			merveilles17_p_gazette16640510	pers4
Reyne Mére			merveilles17_p_gazette16640510	pers5
les Reynes			merveilles17_p_gazette16640510	pers6
les Dames			merveilles17_p_gazette16640510	pers7
Princesses			merveilles17_p_gazette16640510	pers8
Monsieur			merveilles17_p_gazette16640510	pers9
Leurs Majestez			merveilles17_p_gazette16640510	pers10
le Roy			merveilles17_p_gazette16640510	pers11
tous les Chevaliers			merveilles17_p_gazette16640510	pers12
Marquis de la Valliére			merveilles17_p_gazette16640510	pers13
la Reyne Mére			merveilles17_p_gazette16640510	pers14
Leurs Majestez			merveilles17_p_gazette16640510	pers15
principales Dames			merveilles17_p_gazette16640510	pers16
Grand Monarque			merveilles17_p_gazette16640528	pers1
Duc de S. Agnan			merveilles17_p_gazette16640528	pers2
la Reyne			merveilles17_p_gazette16640528	pers3
Duc de Saint Agnan			merveilles17_p_gazette16640528	pers4
les Reynes			merveilles17_p_gazette16640528	pers5
Leurs Majestez			merveilles17_p_gazette16640528	pers6
le Roy			merveilles17_p_gazette16640528	pers7
les principaux Seigneurs			merveilles17_p_gazette16640528	pers8
Sa Majesté			merveilles17_p_gazette16640528	pers9
Duc de S. Agnan			merveilles17_p_gazette16640528	pers10
vn Roy			merveilles17_p_gazette16640528	pers11
Sa Majesté			merveilles17_p_gazette16640528	pers12
Duc de Noailles			merveilles17_p_gazette16640528	pers13
Duc de Guyse			merveilles17_p_gazette16640528	pers14
Comte d’ Armagnac			merveilles17_p_gazette16640528	pers15
Ducs de Foix			merveilles17_p_gazette16640528	pers16
de Coaslin			merveilles17_p_gazette16640528	pers17
Comte de Lude			merveilles17_p_gazette16640528	pers18
Prince de Marillac			merveilles17_p_gazette16640528	pers19
Marquis de Villequier			merveilles17_p_gazette16640528	pers20
Marquis de Soyecourt			merveilles17_p_gazette16640528	pers21
Marquis d’Humiéres			merveilles17_p_gazette16640528	pers22
Marquis de la Valliére			merveilles17_p_gazette16640528	pers23
Duc d’Enguyen			merveilles17_p_gazette16640528	pers24
les Reynes			merveilles17_p_gazette16640528	pers25
la Reyne			merveilles17_p_gazette16640528	pers26
Roy 			merveilles17_p_gazette16640528	pers27
Roy			merveilles17_p_gazette16640528	pers28
Ducs de S. Agnan			merveilles17_p_gazette16640528	pers29
de Noailles			merveilles17_p_gazette16640528	pers30
Marquis de la Valliere			merveilles17_p_gazette16640528	pers31
Compagnie de 36 Concertans			merveilles17_p_gazette16640528	pers32
Leurs Majestez			merveilles17_p_gazette16640528	pers33
48 hommes			merveilles17_p_gazette16640528	pers34
la Reyne			merveilles17_p_gazette16640528	pers35
Bande de Concertans			merveilles17_p_gazette16640528	pers36
Leurs Majestez			merveilles17_p_gazette16640528	pers37
Concertans			merveilles17_p_gazette16640528	pers38
les Concertans			merveilles17_p_gazette16640528	pers39
Leurs Majestez			merveilles17_p_gazette16640528	pers40
24 Danseurs			merveilles17_p_gazette16640528	pers41
Leurs Majestez			merveilles17_p_gazette16640528	pers42
Monsieur			merveilles17_p_gazette16640528	pers43
Madame			merveilles17_p_gazette16640528	pers44
les autres Princesses			merveilles17_p_gazette16640528	pers45
Dames			merveilles17_p_gazette16640528	pers46
Concertans			merveilles17_p_gazette16640528	pers47
Sieur Baptiste			merveilles17_p_gazette16640528	pers48
Le Roy			merveilles17_p_gazette16640528	pers49
les Reynes			merveilles17_p_gazette16640528	pers50
Leurs Majestez			merveilles17_p_gazette16640528	pers51
Comédie			merveilles17_p_gazette16640528	pers52
Concertans			merveilles17_p_gazette16640528	pers53
Leurs Majestez			merveilles17_p_gazette16640528	pers54
Leurs Majestez			merveilles17_p_gazette16640528	pers55
Reyne Mére			merveilles17_p_gazette16640528	pers56
Sieur Vigarani			merveilles17_p_gazette16640528	pers57
Concertans			merveilles17_p_gazette16640528	pers58
Monarque			merveilles17_p_gazette16640528	pers59
Altesse			merveilles17_p_loret16640202	pers1
Les Reines			merveilles17_p_loret16640202	pers2
Evesque			merveilles17_p_loret16640202	pers3
Monsieur d’Acqs			merveilles17_p_loret16640202	pers4
Leurs Majestez			merveilles17_p_loret16640202	pers5
Les Prélats			merveilles17_p_loret16640202	pers6
Les Personnes scientifiques			merveilles17_p_loret16640202	pers7
Les Errans			merveilles17_p_loret16640202	pers8
les Catholiques			merveilles17_p_loret16640202	pers9
Les Courtizans			merveilles17_p_loret16640202	pers10
les Bourgeois			merveilles17_p_loret16640202	pers11
la Reine			merveilles17_p_loret16640202	pers12
Dame de Beauvais			merveilles17_p_loret16640202	pers13
Reine Mére			merveilles17_p_loret16640202	pers14
Princes et Grands de la Cour			merveilles17_p_loret16640202	pers15
Roy			merveilles17_p_loret16640202	pers16
deux Egiptiennes			merveilles17_p_loret16640202	pers17
Du-Parc			merveilles17_p_loret16640202	pers18
Moliére			merveilles17_p_loret16640202	pers19
Roy			merveilles17_p_loret16640202	pers20
jeune Comte de Brienne			merveilles17_p_loret16640202	pers21
Roy			merveilles17_p_loret16640202	pers22
le Comte de Soissons			merveilles17_p_loret16640202	pers23
Prince			merveilles17_p_loret16640202	pers24
ma Princesse			merveilles17_p_loret16640202	pers25
Commandant, Charnassé			merveilles17_p_loret16640216	pers1
Louis			merveilles17_p_loret16640216	pers2
Roy			merveilles17_p_loret16640216	pers3
Roy			merveilles17_p_loret16640216	pers4
Floridor			merveilles17_p_loret16640216	pers5
Mademoiselle Des-Oeillets			merveilles17_p_loret16640216	pers6
sieur Monfleury la Fille			merveilles17_p_loret16640216	pers7
Monarque			merveilles17_p_loret16640216	pers8
Monsieur d’Orleans			merveilles17_p_loret16640216	pers9
Maint Prince, Duc et Pair de France			merveilles17_p_loret16640216	pers10
La jeune Reine			merveilles17_p_loret16640216	pers11
aimable Princesse,			merveilles17_p_loret16640216	pers12
Qui de Soissons est la Comtesse			merveilles17_p_loret16640216	pers13
Mademoizelle de Nemours			merveilles17_p_loret16640216	pers14
Mademoiselle d’Aumale			merveilles17_p_loret16640216	pers15
Dame de Créqui			merveilles17_p_loret16640216	pers16
Madame de Foix			merveilles17_p_loret16640216	pers17
Sully			merveilles17_p_loret16640216	pers18
de Luynes			merveilles17_p_loret16640216	pers19
Vilequier, Marquize			merveilles17_p_loret16640216	pers20
de Montespan			merveilles17_p_loret16640216	pers21
Dame de Vibray			merveilles17_p_loret16640216	pers22
Montauzier			merveilles17_p_loret16640216	pers23
Brancas			merveilles17_p_loret16640216	pers24
Grancé			merveilles17_p_loret16640216	pers25
Castelnau			merveilles17_p_loret16640216	pers26
Mademoiselle de la Mothe			merveilles17_p_loret16640216	pers27
Dardennes			merveilles17_p_loret16640216	pers28
D’Arquien			merveilles17_p_loret16640216	pers29
Cologon			merveilles17_p_loret16640216	pers30
De-Pons			merveilles17_p_loret16640216	pers31
Sévigny			merveilles17_p_loret16640216	pers32
Cinq ou six Fillettes encor			merveilles17_p_loret16640216	pers33
Mesdem. Hilaire			merveilles17_p_loret16640216	pers34
Cercamanan			merveilles17_p_loret16640216	pers35
Anne Bergeroti			merveilles17_p_loret16640216	pers36
Balard			merveilles17_p_loret16640216	pers37
Princesse de Nemours			merveilles17_p_loret16640216	pers38
La-Valliére			merveilles17_p_loret16640510	pers1
Reine-Mére			merveilles17_p_loret16640510	pers2
Molière			merveilles17_p_loret16640510	pers3
Autheur			merveilles17_p_loret16640510	pers4
sa Troupe			merveilles17_p_loret16640510	pers5
l’Hilaire			merveilles17_p_loret16640510	pers6
la Barre			merveilles17_p_loret16640510	pers7
Porte-Couronne			merveilles17_p_loret16640510	pers8
Monarque			merveilles17_p_loret16640510	pers9
l’Arioste			merveilles17_p_loret16640510	pers10
Altesse			merveilles17_p_loret16640510	pers11
Princesse			merveilles17_p_loret16640517	pers1
Roy			merveilles17_p_loret16640517	pers2
Monseigneur le Duc de Coâlin			merveilles17_p_loret16640517	pers3
illustre mains			merveilles17_p_loret16640517	pers4
ma Muze			merveilles17_p_loret16640517	pers5
Duc			merveilles17_p_loret16640517	pers6
Princesse			merveilles17_p_loret16640517	pers7
PRINCESSE			merveilles17_p_loret16640802	pers1
Sa Majesté			merveilles17_p_loret16640802	pers2
Monseigneur le Légat Chizy			merveilles17_p_loret16640802	pers3
Monsieur			merveilles17_p_loret16640802	pers4
Accompagné de maint Seigneur,			merveilles17_p_loret16640802	pers5
Et d’un flot de leste Noblesse			merveilles17_p_loret16640802	pers6
Prince Romain			merveilles17_p_loret16640802	pers7
Roy			merveilles17_p_loret16640802	pers8
Roy			merveilles17_p_loret16640802	pers9
Reines			merveilles17_p_loret16640802	pers10
Daufin de France			merveilles17_p_loret16640802	pers11
Sire			merveilles17_p_loret16640802	pers12
Légat			merveilles17_p_loret16640802	pers13
Moliére			merveilles17_p_loret16640802	pers14
Lully			merveilles17_p_loret16640802	pers15
Lully			merveilles17_p_loret16640802	pers16
L’autre			merveilles17_p_loret16640802	pers17
noble Eminence			merveilles17_p_loret16640802	pers18
Mademoizelle Hilaire			merveilles17_p_loret16640802	pers19
La-Barre			merveilles17_p_loret16640802	pers20
les Reines			merveilles17_p_loret16640802	pers21
Sire			merveilles17_p_loret16640802	pers22
Corneille			merveilles17_p_loret16640802	pers23
son Auteur			merveilles17_p_loret16640802	pers24
sieur de Corneille			merveilles17_p_loret16640802	pers25
Monsieur le Légat			merveilles17_p_loret16640802	pers26
Princesse			merveilles17_p_loret16640802	pers27
le Légat			merveilles17_p_loret16640809	pers1
Princesse			merveilles17_p_loret16640809	pers2
Eminent Prélat			merveilles17_p_loret16640809	pers3
Roy			merveilles17_p_loret16640809	pers4
Roy			merveilles17_p_loret16640809	pers5
Monsieur de Chaune			merveilles17_p_loret16640809	pers6
Sa Majesté			merveilles17_p_loret16640809	pers7
Sadite Eminence			merveilles17_p_loret16640809	pers8
Roy nôtre Sire			merveilles17_p_loret16640809	pers9
Le Légat			merveilles17_p_loret16640809	pers10
grands Seigneurs et des Princes			merveilles17_p_loret16640809	pers11
la Reine-Mére			merveilles17_p_loret16640809	pers12
Monseigneur Chizy			merveilles17_p_loret16640809	pers13
Son Eminence			merveilles17_p_loret16640809	pers14
Illustre Eminence			merveilles17_p_loret16640809	pers15
Roy			merveilles17_p_loret16640809	pers16
Les Etrangers			merveilles17_p_loret16640809	pers17
Légat			merveilles17_p_loret16640809	pers18
Grand Roy			merveilles17_p_loret16640809	pers19
Souverain			merveilles17_p_loret16640809	pers20
ce Prélat			merveilles17_p_loret16640809	pers21
Prince Romain			merveilles17_p_loret16640809	pers22
Seigneur Cardinal-Légat			merveilles17_p_loret16640809	pers23
Monsieur de Saint-Amand			merveilles17_p_loret16640809	pers24
Chapelain			merveilles17_p_loret16640809	pers25
Malerbe			merveilles17_p_loret16640809	pers26
Perron			merveilles17_p_loret16640809	pers27
Scarron			merveilles17_p_loret16640809	pers28
Monsieur de Voiture			merveilles17_p_loret16640809	pers29
Princesse			merveilles17_p_loret16640809	pers30
Monsieur Chizy			merveilles17_p_loret16640809	pers31
